model_file,parameter,entity,year,before,after
RYT.json,TAMaxCI,TEC_n65kb,2036,0.00116164908,0.0116164908
RYT.json,TAMaxCI,TEC_n65kb,2037,0.00116164808,0.0116164808
RYT.json,TAMaxCI,TEC_n65kb,2038,0.00116164908,0.0116164908
RYT.json,TAMaxCI,TEC_n65kb,2039,0.00116164908,0.0116164908
RYT.json,TAMaxCI,TEC_n65kb,2040,0.00116164808,0.0116164808
RYT.json,TAMaxCI,TEC_n65kb,2041,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_n65kb,2042,0.00196675108,0.019667510800000003
RYT.json,TAMaxCI,TEC_n65kb,2043,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_n65kb,2044,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_n65kb,2045,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_n65kb,2046,0.00255196608,0.025519660799999996
RYT.json,TAMaxCI,TEC_n65kb,2047,0.00255196508,0.025519650799999998
RYT.json,TAMaxCI,TEC_n65kb,2048,0.00255196508,0.025519650799999998
RYT.json,TAMaxCI,TEC_n65kb,2049,0.00255196508,0.025519650799999998
RYT.json,TAMaxCI,TEC_n65kb,2050,0.00255196608,0.025519660799999996
RYT.json,TAMaxCI,TEC_n65kb,2051,0.00324732708,0.0324732708
RYT.json,TAMaxCI,TEC_n65kb,2052,0.00324732808,0.0324732808
RYT.json,TAMaxCI,TEC_n65kb,2053,0.00324732808,0.0324732808
RYT.json,RC,TEC_z5aov,2020,0.0,0.0
RYT.json,RC,TEC_z5aov,2021,0.0,0.0
RYT.json,RC,TEC_z5aov,2022,0.0,0.0
RYT.json,RC,TEC_z5aov,2023,0.0,0.0
RYT.json,RC,TEC_z5aov,2024,0.0,0.0
RYT.json,RC,TEC_z5aov,2025,0.0,0.0
RYT.json,RC,TEC_z5aov,2026,0.0,0.0
RYT.json,RC,TEC_z5aov,2027,0.0,0.0
RYT.json,RC,TEC_z5aov,2028,0.0,0.0
RYT.json,RC,TEC_z5aov,2029,0.0,0.0
RYT.json,RC,TEC_z5aov,2030,0.0,0.0
RYT.json,RC,TEC_z5aov,2031,0.0,0.0
RYT.json,RC,TEC_z5aov,2032,0.0,0.0
RYT.json,RC,TEC_z5aov,2033,0.0,0.0
RYT.json,RC,TEC_z5aov,2034,0.0,0.0
RYT.json,RC,TEC_z5aov,2035,0.0,0.0
RYT.json,RC,TEC_z5aov,2036,0.0,0.0
RYT.json,RC,TEC_z5aov,2037,0.0,0.0
RYT.json,RC,TEC_z5aov,2038,0.0,0.0
RYT.json,RC,TEC_z5aov,2039,0.0,0.0
RYT.json,RC,TEC_z5aov,2040,0.0,0.0
RYT.json,RC,TEC_z5aov,2041,0.0,0.0
RYT.json,RC,TEC_z5aov,2042,0.0,0.0
RYT.json,RC,TEC_z5aov,2043,0.0,0.0
RYT.json,RC,TEC_z5aov,2044,0.0,0.0
RYT.json,RC,TEC_z5aov,2045,0.0,0.0
RYT.json,RC,TEC_z5aov,2046,0.0,0.0
RYT.json,RC,TEC_z5aov,2047,0.0,0.0
RYT.json,RC,TEC_z5aov,2048,0.0,0.0
RYT.json,RC,TEC_z5aov,2049,0.0,0.0
RYT.json,RC,TEC_z5aov,2050,0.0,0.0
RYT.json,RC,TEC_z5aov,2051,0.0,0.0
RYT.json,RC,TEC_z5aov,2052,0.0,0.0
RYT.json,RC,TEC_z5aov,2053,0.0,0.0
RYT.json,TAMaxCI,TEC_z5aov,2020,0.0,0.0
RYT.json,TAMaxCI,TEC_z5aov,2021,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_z5aov,2022,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_z5aov,2023,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_z5aov,2024,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_z5aov,2025,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_z5aov,2026,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_z5aov,2027,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_z5aov,2028,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_z5aov,2029,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_z5aov,2030,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_z5aov,2031,0.00087738408,0.0087738408
RYT.json,TAMaxCI,TEC_z5aov,2032,0.00087738508,0.0087738508
RYT.json,TAMaxCI,TEC_z5aov,2033,0.00087738408,0.0087738408
RYT.json,TAMaxCI,TEC_z5aov,2034,0.00087738408,0.0087738408
RYT.json,TAMaxCI,TEC_z5aov,2035,0.00087738408,0.0087738408
RYT.json,TAMaxCI,TEC_z5aov,2036,0.00116164908,0.0116164908
RYT.json,TAMaxCI,TEC_z5aov,2037,0.00116164808,0.0116164808
RYT.json,TAMaxCI,TEC_z5aov,2038,0.00116164908,0.0116164908
RYT.json,TAMaxCI,TEC_z5aov,2039,0.00116164908,0.0116164908
RYT.json,TAMaxCI,TEC_z5aov,2040,0.00116164808,0.0116164808
RYT.json,TAMaxCI,TEC_z5aov,2041,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_z5aov,2042,0.00196675108,0.019667510800000003
RYT.json,TAMaxCI,TEC_z5aov,2043,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_z5aov,2044,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_z5aov,2045,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_z5aov,2046,0.00255196608,0.025519660799999996
RYT.json,TAMaxCI,TEC_z5aov,2047,0.00255196508,0.025519650799999998
RYT.json,TAMaxCI,TEC_z5aov,2048,0.00255196508,0.025519650799999998
RYT.json,TAMaxCI,TEC_z5aov,2049,0.00255196508,0.025519650799999998
RYT.json,TAMaxCI,TEC_z5aov,2050,0.00255196608,0.025519660799999996
RYT.json,TAMaxCI,TEC_z5aov,2051,0.00324732708,0.0324732708
RYT.json,TAMaxCI,TEC_z5aov,2052,0.00324732808,0.0324732808
RYT.json,TAMaxCI,TEC_z5aov,2053,0.00324732808,0.0324732808
RYT.json,RC,TEC_sfoj6,2020,0.0020000016,0.020000016000000002
RYT.json,RC,TEC_sfoj6,2021,0.00190000152,0.0190000152
RYT.json,RC,TEC_sfoj6,2022,0.00180000144,0.0180000144
RYT.json,RC,TEC_sfoj6,2023,0.00170000136,0.0170000136
RYT.json,RC,TEC_sfoj6,2024,0.00160000128,0.016000012799999998
RYT.json,RC,TEC_sfoj6,2025,0.0015000012,0.015000012
RYT.json,RC,TEC_sfoj6,2026,0.00140000112,0.0140000112
RYT.json,RC,TEC_sfoj6,2027,0.00130000104,0.0130000104
RYT.json,RC,TEC_sfoj6,2028,0.00120000096,0.0120000096
RYT.json,RC,TEC_sfoj6,2029,0.00110000088,0.0110000088
RYT.json,RC,TEC_sfoj6,2030,0.0010000008,0.010000008000000001
RYT.json,RC,TEC_sfoj6,2031,0.00090000072,0.0090000072
RYT.json,RC,TEC_sfoj6,2032,0.00080000064,0.008000006399999999
RYT.json,RC,TEC_sfoj6,2033,0.00070000056,0.0070000056
RYT.json,RC,TEC_sfoj6,2034,0.00060000048,0.0060000048
RYT.json,RC,TEC_sfoj6,2035,0.0005000004,0.005000004000000001
RYT.json,RC,TEC_sfoj6,2036,0.00040000032,0.0040000031999999994
RYT.json,RC,TEC_sfoj6,2037,0.00030000024,0.0030000024
RYT.json,RC,TEC_sfoj6,2038,0.00020000016,0.0020000015999999997
RYT.json,RC,TEC_sfoj6,2039,0.00010000008,0.0010000007999999999
RYT.json,RC,TEC_sfoj6,2040,0.0,0.0
RYT.json,RC,TEC_sfoj6,2041,0.0,0.0
RYT.json,RC,TEC_sfoj6,2042,0.0,0.0
RYT.json,RC,TEC_sfoj6,2043,0.0,0.0
RYT.json,RC,TEC_sfoj6,2044,0.0,0.0
RYT.json,RC,TEC_sfoj6,2045,0.0,0.0
RYT.json,RC,TEC_sfoj6,2046,0.0,0.0
RYT.json,RC,TEC_sfoj6,2047,0.0,0.0
RYT.json,RC,TEC_sfoj6,2048,0.0,0.0
RYT.json,RC,TEC_sfoj6,2049,0.0,0.0
RYT.json,RC,TEC_sfoj6,2050,0.0,0.0
RYT.json,RC,TEC_sfoj6,2051,0.0,0.0
RYT.json,RC,TEC_sfoj6,2052,0.0,0.0
RYT.json,RC,TEC_sfoj6,2053,0.0,0.0
RYT.json,TAMaxCI,TEC_sfoj6,2020,0.0,0.0
RYT.json,TAMaxCI,TEC_sfoj6,2021,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_sfoj6,2022,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_sfoj6,2023,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_sfoj6,2024,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_sfoj6,2025,0.00054517108,0.0054517108000000005
RYT.json,TAMaxCI,TEC_sfoj6,2026,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_sfoj6,2027,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_sfoj6,2028,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_sfoj6,2029,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_sfoj6,2030,0.00069431808,0.0069431808
RYT.json,TAMaxCI,TEC_sfoj6,2031,0.00087738408,0.0087738408
RYT.json,TAMaxCI,TEC_sfoj6,2032,0.00087738508,0.0087738508
RYT.json,TAMaxCI,TEC_sfoj6,2033,0.00087738408,0.0087738408
RYT.json,TAMaxCI,TEC_sfoj6,2034,0.00087738408,0.0087738408
RYT.json,TAMaxCI,TEC_sfoj6,2035,0.00087738408,0.0087738408
RYT.json,TAMaxCI,TEC_sfoj6,2036,0.00116164908,0.0116164908
RYT.json,TAMaxCI,TEC_sfoj6,2037,0.00116164808,0.0116164808
RYT.json,TAMaxCI,TEC_sfoj6,2038,0.00116164908,0.0116164908
RYT.json,TAMaxCI,TEC_sfoj6,2039,0.00116164908,0.0116164908
RYT.json,TAMaxCI,TEC_sfoj6,2040,0.00116164808,0.0116164808
RYT.json,TAMaxCI,TEC_sfoj6,2041,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_sfoj6,2042,0.00196675108,0.019667510800000003
RYT.json,TAMaxCI,TEC_sfoj6,2043,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_sfoj6,2044,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_sfoj6,2045,0.00196675008,0.019667500799999998
RYT.json,TAMaxCI,TEC_sfoj6,2046,0.00255196608,0.025519660799999996
RYT.json,TAMaxCI,TEC_sfoj6,2047,0.00255196508,0.025519650799999998
RYT.json,TAMaxCI,TEC_sfoj6,2048,0.00255196508,0.025519650799999998
RYT.json,TAMaxCI,TEC_sfoj6,2049,0.00255196508,0.025519650799999998
RYT.json,TAMaxCI,TEC_sfoj6,2050,0.00255196608,0.025519660799999996
RYT.json,TAMaxCI,TEC_sfoj6,2051,0.00324732708,0.0324732708
RYT.json,TAMaxCI,TEC_sfoj6,2052,0.00324732808,0.0324732808
RYT.json,TAMaxCI,TEC_sfoj6,2053,0.00324732808,0.0324732808
RYT.json,CC,TEC_6kppi,2020,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2021,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2022,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2023,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2024,39960,5465.640394088671
RYT.json,CC,TEC_6kppi,2025,39852,5465.640394088671
RYT.json,CC,TEC_6kppi,2026,39657.6,5465.640394088671
RYT.json,CC,TEC_6kppi,2027,39366,5465.640394088671
RYT.json,CC,TEC_6kppi,2028,38972.34,5465.640394088671
RYT.json,CC,TEC_6kppi,2029,38476.3284,5465.640394088671
RYT.json,CC,TEC_6kppi,2030,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2031,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2032,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2033,39600,5465.640394088671
RYT.json,CC,TEC_6kppi,2034,38880,5465.640394088671
RYT.json,CC,TEC_6kppi,2035,37908,5465.640394088671
RYT.json,CC,TEC_6kppi,2036,36741.6,5465.640394088671
RYT.json,CC,TEC_6kppi,2037,35429.4,5465.640394088671
RYT.json,CC,TEC_6kppi,2038,34012.224,5465.640394088671
RYT.json,CC,TEC_6kppi,2039,32524.1892,5465.640394088671
RYT.json,CC,TEC_6kppi,2040,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2041,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2042,36000,5465.640394088671
RYT.json,CC,TEC_6kppi,2043,32400,5465.640394088671
RYT.json,CC,TEC_6kppi,2044,29160,5465.640394088671
RYT.json,CC,TEC_6kppi,2045,26244,5465.640394088671
RYT.json,CC,TEC_6kppi,2046,23619.6,5465.640394088671
RYT.json,CC,TEC_6kppi,2047,21257.64,5465.640394088671
RYT.json,CC,TEC_6kppi,2048,19131.876,5465.640394088671
RYT.json,CC,TEC_6kppi,2049,17218.6884,5465.640394088671
RYT.json,CC,TEC_6kppi,2050,40000,5465.640394088671
RYT.json,CC,TEC_6kppi,2051,0,5465.640394088671
RYT.json,CC,TEC_6kppi,2052,0,5465.640394088671
RYT.json,CC,TEC_6kppi,2053,0,5465.640394088671
RYT.json,FC,TEC_6kppi,2020,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2021,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2022,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2023,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2024,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2025,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2026,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2027,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2028,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2029,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2030,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2031,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2032,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2033,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2034,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2035,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2036,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2037,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2038,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2039,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2040,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2041,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2042,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2043,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2044,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2045,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2046,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2047,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2048,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2049,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2050,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2051,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2052,600,81.98460591133006
RYT.json,FC,TEC_6kppi,2053,600,81.98460591133006
RYT.json,CC,TEC_9mb24,2020,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2021,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2022,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2023,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2024,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2025,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2026,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2027,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2028,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2029,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2030,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2031,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2032,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2033,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2034,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2035,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2036,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2037,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2038,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2039,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2040,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2041,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2042,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2043,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2044,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2045,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2046,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2047,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2048,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2049,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2050,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2051,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2052,16000,6422.127463054189
RYT.json,CC,TEC_9mb24,2053,16000,6422.127463054189
RYT.json,FC,TEC_9mb24,2020,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2021,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2022,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2023,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2024,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2025,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2026,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2027,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2028,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2029,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2030,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2031,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2032,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2033,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2034,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2035,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2036,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2037,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2038,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2039,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2040,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2041,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2042,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2043,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2044,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2045,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2046,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2047,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2048,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2049,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2050,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2051,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2052,240,96.33191194581283
RYT.json,FC,TEC_9mb24,2053,240,96.33191194581283
RYT.json,CC,TEC_ahdzt,2024,88911,89000.0
RYT.json,CC,TEC_ahdzt,2025,88670.7,89000.0
RYT.json,CC,TEC_ahdzt,2026,88238.16,89000.0
RYT.json,CC,TEC_ahdzt,2027,87589.35,89000.0
RYT.json,CC,TEC_ahdzt,2028,86713.4565,89000.0
RYT.json,CC,TEC_ahdzt,2029,85609.83069,89000.0
RYT.json,CC,TEC_ahdzt,2033,88110,89000.0
RYT.json,CC,TEC_ahdzt,2034,86508,89000.0
RYT.json,CC,TEC_ahdzt,2035,84345.3,89000.0
RYT.json,CC,TEC_ahdzt,2036,81750.06,89000.0
RYT.json,CC,TEC_ahdzt,2037,78830.415,89000.0
RYT.json,CC,TEC_ahdzt,2038,75677.1984,89000.0
RYT.json,CC,TEC_ahdzt,2039,72366.32097,89000.0
RYT.json,CC,TEC_ahdzt,2042,80100,89000.0
RYT.json,CC,TEC_ahdzt,2043,72090,89000.0
RYT.json,CC,TEC_ahdzt,2044,64881,89000.0
RYT.json,CC,TEC_ahdzt,2045,58392.9,89000.0
RYT.json,CC,TEC_ahdzt,2046,52553.61,89000.0
RYT.json,CC,TEC_ahdzt,2047,47298.249,89000.0
RYT.json,CC,TEC_ahdzt,2048,42568.4241,89000.0
RYT.json,CC,TEC_ahdzt,2049,38311.58169,89000.0
RYT.json,CC,TEC_ahdzt,2051,0,89000.0
RYT.json,CC,TEC_ahdzt,2052,0,89000.0
RYT.json,CC,TEC_ahdzt,2053,0,89000.0
RYC.json,AAD,COM_nfpcj,2020,0.787,0.0787
RYC.json,AAD,COM_nfpcj,2021,0.822,0.0822
RYC.json,AAD,COM_nfpcj,2022,0.856,0.0856
RYC.json,AAD,COM_nfpcj,2023,0.89,0.089
RYC.json,AAD,COM_nfpcj,2024,0.925,0.0925
RYC.json,AAD,COM_nfpcj,2025,0.959,0.0959
RYC.json,AAD,COM_nfpcj,2026,1.005,0.10049999999999999
RYC.json,AAD,COM_nfpcj,2027,1.05,0.10500000000000001
RYC.json,AAD,COM_nfpcj,2028,1.096,0.1096
RYC.json,AAD,COM_nfpcj,2029,1.142,0.1142
RYC.json,AAD,COM_nfpcj,2030,1.187,0.1187
RYC.json,AAD,COM_nfpcj,2031,1.248,0.1248
RYC.json,AAD,COM_nfpcj,2032,1.31,0.131
RYC.json,AAD,COM_nfpcj,2033,1.371,0.1371
RYC.json,AAD,COM_nfpcj,2034,1.432,0.1432
RYC.json,AAD,COM_nfpcj,2035,1.493,0.14930000000000002
RYC.json,AAD,COM_nfpcj,2036,1.58,0.158
RYC.json,AAD,COM_nfpcj,2037,1.667,0.16670000000000001
RYC.json,AAD,COM_nfpcj,2038,1.754,0.1754
RYC.json,AAD,COM_nfpcj,2039,1.841,0.18409999999999999
RYC.json,AAD,COM_nfpcj,2040,1.928,0.1928
RYC.json,AAD,COM_nfpcj,2041,2.051,0.2051
RYC.json,AAD,COM_nfpcj,2042,2.173,0.2173
RYC.json,AAD,COM_nfpcj,2043,2.296,0.22959999999999997
RYC.json,AAD,COM_nfpcj,2044,2.419,0.2419
RYC.json,AAD,COM_nfpcj,2045,2.542,0.2542
RYC.json,AAD,COM_nfpcj,2046,2.71,0.271
RYC.json,AAD,COM_nfpcj,2047,2.878,0.2878
RYC.json,AAD,COM_nfpcj,2048,3.046,0.3046
RYC.json,AAD,COM_nfpcj,2049,3.214,0.3214
RYC.json,AAD,COM_nfpcj,2050,3.382,0.3382
RYC.json,AAD,COM_nfpcj,2051,3.601,0.3601
RYC.json,AAD,COM_nfpcj,2052,3.82,0.382
RYC.json,AAD,COM_nfpcj,2053,4.039,0.4039
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2020,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2021,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2022,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2023,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2024,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2025,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2026,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2027,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2028,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2029,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2030,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2031,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2032,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2033,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2034,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2035,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2036,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2037,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2038,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2039,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2040,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2041,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2042,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2043,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2044,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2045,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2046,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2047,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2048,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2049,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2050,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2051,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2052,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M1,2053,12.4,124.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2020,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2021,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2022,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2023,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2024,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2025,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2026,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2027,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2028,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2029,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2030,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2031,0.0,0.0
RYTCM.json,IAR,TEC_ahdzt/COM_6lnfq/M2,2032,0.0,0.0
