REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S1D1,LNDAGRPHLC03,11,CRPRCP,2050,26.1960976
GLOBAL,S1D1,LNDAGRPHLC03,11,CRPRCP,2051,26.1960976
GLOBAL,S1D1,LNDAGRPHLC03,11,CRPRCP,2052,26.1960976
GLOBAL,S1D1,LNDAGRPHLC03,11,CRPRCP,2053,26.1960976
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2022,8.535666879999999
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2023,8.72359228
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2024,8.9115832
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2025,9.09950912
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2026,9.27394
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2027,8.00969988
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2028,9.62535704
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2029,9.80240716
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2030,9.97939228
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2031,10.14314704
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2032,10.30683628
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2033,10.470525519999999
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2034,10.63421476
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2035,11.833877639999999
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2036,11.97961128
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2037,12.1254094
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2038,12.27120752
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2039,12.417005640000001
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2040,12.562738760000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2041,12.69241064
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2042,12.822082
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2043,12.953701800000001
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2044,13.085321080000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2045,13.21694036
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2046,13.33025408
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2047,13.44582564
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2048,13.563856800000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2049,13.68188848
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2050,17.027463440000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2051,17.027463440000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2052,17.027463440000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTREVTPHL,2053,17.027463440000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2022,1.4116679839999997
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2023,1.4427479539999999
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2024,1.4738387599999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2025,1.5049188159999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2026,1.5337669999999997
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2027,1.324681134
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2028,1.5918859719999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2029,1.6211673379999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2030,1.6504379539999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2031,1.6775204719999999
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2032,1.7045921539999997
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2033,1.7316638359999996
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2034,1.758735518
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2035,1.9571413019999997
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2036,1.981243404
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2037,2.0053561699999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2038,2.029468936
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2039,2.053581702
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2040,2.077683718
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2041,2.0991294519999997
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2042,2.1205751
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2043,2.14234299
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2044,2.164110794
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2045,2.185878598
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2046,2.2046189439999995
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2047,2.223732702
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2048,2.24325324
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2049,2.2627738639999997
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2050,2.8160804919999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2051,2.8160804919999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2052,2.8160804919999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRGRCPHL,2053,2.8160804919999998
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2022,26.2635904
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2023,26.8418224
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2024,27.420256000000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2025,27.9984896
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2026,28.5352
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2027,24.645230400000003
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2028,29.6164832
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2029,30.1612528
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2030,30.705822400000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2031,31.2096832
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2032,31.713342400000002
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2033,32.217001599999996
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2034,32.720660800000005
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2035,36.4119312
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2036,36.8603424
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2037,37.308952
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2038,37.7575616
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2039,38.2061712
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2040,38.654580800000005
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2041,39.0535712
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2042,39.452560000000005
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2043,39.857544000000004
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2044,40.262526400000006
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2045,40.66750880000001
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2046,41.0161664
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2047,41.371771200000005
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2048,41.734944000000006
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2049,42.098118400000004
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2050,52.3921952
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2051,52.3921952
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2052,52.3921952
GLOBAL,S1D1,LNDAGRPHLC03,11,WTRSURPHL,2053,52.3921952
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2022,517.076055
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2023,510.91009500000007
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2024,504.74325
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2025,498.578625
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2026,492.85709999999995
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2027,487.13544
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2028,480.58090500000003
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2029,474.02554499999997
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2030,467.47101
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2031,461.408805
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2032,455.34749999999997
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2033,449.28625500000004
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2034,443.223615
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2035,431.36913000000004
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2036,426.58782
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2037,421.805895
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2038,417.022635
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2040,407.45953499999996
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2041,403.205145
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2042,398.95219499999996
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2043,394.077795
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2044,389.204835
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2045,384.33042
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2046,380.133825
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2047,374.901945
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2048,368.47988999999995
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2049,362.0577
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2050,322.8642
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2051,322.8642
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2052,322.8642
GLOBAL,S1D1,LNDAGRPHLC03,27,WTREVTPHL,2053,322.8642
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2022,18.61473798
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2023,18.39276342
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2024,18.170757
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2025,17.9488305
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2026,17.7428556
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2027,17.53687584
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2028,17.30091258
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2029,17.064919619999998
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2030,16.82895636
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2031,16.61071698
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2032,16.392509999999998
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2033,16.17430518
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2034,15.95605014
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2035,15.52928868
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2036,15.35716152
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2037,15.18501222
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2038,15.012814859999999
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2040,14.668543259999998
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2041,14.515385219999999
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2042,14.362279019999999
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2043,14.18680062
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2044,14.011374060000001
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2045,13.83589512
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2046,13.6848177
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2047,13.49647002
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2048,13.26527604
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2049,13.0340772
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2050,11.623111199999999
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2051,11.623111199999999
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2052,11.623111199999999
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRGRCPHL,2053,11.623111199999999
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2022,224.0662905
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2023,221.39437450000003
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2024,218.722075
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2025,216.0507375
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2026,213.57141
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2027,211.092024
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2028,208.25172550000002
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2029,205.4110695
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2030,202.570771
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2031,199.9438155
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2032,197.31725
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2033,194.69071050000002
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2034,192.0635665
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2035,186.92662300000003
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2036,184.854722
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2037,182.7825545
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2038,180.7098085
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2040,176.5657985
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2041,174.7222295
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2042,172.87928449999998
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2043,170.7670445
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2044,168.65542850000003
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2045,166.543182
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2046,164.7246575
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2047,162.45750950000001
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2048,159.674619
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2049,156.89167
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2050,139.90782
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2051,139.90782
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2052,139.90782
GLOBAL,S1D1,LNDAGRPHLC03,27,WTRSURPHL,2053,139.90782
GLOBAL,S1D1,LNDAGRPHLC04,3,CRPSGC,2032,9.960750379999999
GLOBAL,S1D1,LNDAGRPHLC04,3,CRPSGC,2049,24.218728239999997
GLOBAL,S1D1,LNDAGRPHLC04,3,CRPSGC,2050,23.68469194
GLOBAL,S1D1,LNDAGRPHLC04,3,WTREVTPHL,2032,11.180434100000001
GLOBAL,S1D1,LNDAGRPHLC04,3,WTREVTPHL,2049,27.184286800000002
GLOBAL,S1D1,LNDAGRPHLC04,3,WTREVTPHL,2050,26.584858300000004
GLOBAL,S1D1,LNDAGRPHLC04,3,WTRGRCPHL,2032,0.7216462009999999
GLOBAL,S1D1,LNDAGRPHLC04,3,WTRGRCPHL,2049,1.7546221479999997
GLOBAL,S1D1,LNDAGRPHLC04,3,WTRGRCPHL,2050,1.715931763
GLOBAL,S1D1,LNDAGRPHLC04,3,WTRSURPHL,2032,13.2132403
GLOBAL,S1D1,LNDAGRPHLC04,3,WTRSURPHL,2049,32.1268844
GLOBAL,S1D1,LNDAGRPHLC04,3,WTRSURPHL,2050,31.4184689
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2020,10.0703486
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2021,7.29840865
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2022,8.3054998
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2023,10.5384448
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2024,10.31988295
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2025,10.84680025
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2026,10.98549985
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2027,11.1242001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2028,11.2628997
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2029,11.40159995
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2030,11.5403002
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2031,11.6684997
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2032,11.79679995
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2033,11.9250001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2034,12.053299700000002
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2035,12.18149985
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2036,12.297500150000001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2037,12.413399700000001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2038,12.529299900000002
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2039,12.6452001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2040,12.761199750000001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2041,12.86430015
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2042,12.9673999
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2043,13.0705003
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2044,13.173600050000001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2045,13.276699800000001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2046,13.365500200000001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2047,13.454299950000001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2048,13.5430997
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2049,13.631900100000001
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2050,13.720699849999999
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2051,13.720699849999999
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2052,13.720699849999999
GLOBAL,S1D1,LNDAGRPHLC04,24,CRPOTH,2053,13.720699849999999
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2020,13.63370272
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2021,9.880922479999999
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2022,11.244368960000001
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2023,14.26743296
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2024,13.97153384
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2025,14.6848988
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2026,14.872676720000001
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2027,15.06045552
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2028,15.24823344
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2029,15.43601224
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2030,15.623791040000002
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2031,15.79735344
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2032,15.97105224
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2033,16.14461552
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2034,16.31831344
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2035,16.49187672
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2036,16.64892328
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2037,16.80583344
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2038,16.96274448
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2039,17.11965552
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2040,17.2767012
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2041,17.41628328
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2042,17.55586448
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2043,17.69544656
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2044,17.83502776
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2045,17.97460896
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2046,18.094831040000003
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2047,18.215052240000002
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2048,18.335273439999998
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2049,18.45549552
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2050,18.57571672
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2051,18.57571672
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2052,18.57571672
GLOBAL,S1D1,LNDAGRPHLC04,24,WTREVTPHL,2053,18.57571672
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2020,1.285906052
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2021,0.931950643
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2022,1.0605484360000001
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2023,1.345678336
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2024,1.317769669
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2025,1.385052955
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2026,1.402763827
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2027,1.420474782
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2028,1.4381856540000002
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2029,1.455896609
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2030,1.4736075640000001
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2031,1.489977654
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2032,1.5063606090000001
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2033,1.522730782
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2034,1.539113654
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2035,1.5554838270000002
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2036,1.570296173
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2037,1.585095654
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2038,1.5998952180000001
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2039,1.614694782
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2040,1.6295070450000002
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2041,1.642672173
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2042,1.655837218
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2043,1.669002346
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2044,1.6821673910000001
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2045,1.6953324360000002
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2046,1.7066715640000003
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2047,1.7180106090000002
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2048,1.729349654
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2049,1.740688782
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2050,1.752027827
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2051,1.752027827
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2052,1.752027827
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRGRCPHL,2053,1.752027827
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRSURPHL,2020,23.239266
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRSURPHL,2021,16.842481499999998
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRSURPHL,2022,19.166538
GLOBAL,S1D1,LNDAGRPHLC04,24,WTRSURPHL,2023,24.319488
