run,region,year,timeslice,mode,account,commodity,raw_reference,rounding_adjustment,published_use,published_rate
PEP_v12,RE1,2046,16,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.7807,0.0000,4.7807,99.24641893294581689848453394
PEP_v12,RE1,2046,17,1,water_vapor_returned,PHL_WTR_EVT,5.3892,0.0000,5.3892,111.8787627153830184762300187
PEP_v12,RE1,2046,17,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0001,0.0000,0.0001,0.002075980900975711023458584181
PEP_v12,RE1,2046,17,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.3660,0.0000,4.3660,90.63732613659954328420178534
PEP_v12,RE1,2046,18,1,water_vapor_returned,PHL_WTR_EVT,5.3693,0.0000,5.3693,111.4656425160888519825617604
PEP_v12,RE1,2046,18,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0002,0.0000,0.0002,0.004151961801951422046917168362
PEP_v12,RE1,2046,18,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,-0.0001,0.0001,0,0E+5
PEP_v12,RE1,2046,19,1,water_vapor_returned,PHL_WTR_EVT,5.2245,0.0000,5.2245,108.4596221714760224205937305
PEP_v12,RE1,2046,19,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0002,0.0000,0.0002,0.004151961801951422046917168362
PEP_v12,RE1,2046,19,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.4129,0.0000,10.4129,216.1698152376998131617189122
PEP_v12,RE1,2046,20,1,water_vapor_returned,PHL_WTR_EVT,5.2367,0.0000,5.2367,108.7128918413950591654556778
PEP_v12,RE1,2046,20,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5770,-0.0012,0.5758,11.95349802781814407307452771
PEP_v12,RE1,2046,20,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,-0.0001,0.0001,0,0E+5
PEP_v12,RE1,2046,21,1,water_vapor_returned,PHL_WTR_EVT,5.2245,0.0000,5.2245,108.4596221714760224205937305
PEP_v12,RE1,2046,21,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0002,0.0000,0.0002,0.004151961801951422046917168362
PEP_v12,RE1,2046,21,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.3301,0.0000,4.3301,89.89204899314926302678015362
PEP_v12,RE1,2046,22,1,water_vapor_returned,PHL_WTR_EVT,5.2444,0.0000,5.2444,108.8727423707701889142619888
PEP_v12,RE1,2046,22,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0001,0.0000,0.0001,0.002075980900975711023458584181
PEP_v12,RE1,2046,22,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.5392,0.0000,4.5392,94.23292505708947477683205315
PEP_v12,RE1,2046,23,1,water_vapor_returned,PHL_WTR_EVT,5.3693,0.0000,5.3693,111.4656425160888519825617604
PEP_v12,RE1,2046,23,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0002,0.0000,0.0002,0.004151961801951422046917168362
PEP_v12,RE1,2046,23,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.5272,0.0000,4.5272,93.98380734897238945401702304
PEP_v12,RE1,2046,24,1,water_vapor_returned,PHL_WTR_EVT,5.2245,0.0000,5.2245,108.4596221714760224205937305
PEP_v12,RE1,2046,24,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0002,0.0000,0.0002,0.004151961801951422046917168362
PEP_v12,RE1,2046,24,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.4137,0.0000,4.4137,91.62756902636495744239153000
PEP_v12,RE1,2046,25,1,water_vapor_returned,PHL_WTR_EVT,0.0507,0.0000,0.0507,108.6350974930362116991643454
PEP_v12,RE1,2046,25,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0000,0.0000,0.0000,0E+3
PEP_v12,RE1,2046,25,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
PEP_v12,RE1,2046,26,1,water_vapor_returned,PHL_WTR_EVT,0.0508,0.0000,0.0508,108.8493679022926933790443540
PEP_v12,RE1,2046,26,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0001,0.0000,0.0001,0.2142704092564816798800085708
PEP_v12,RE1,2046,26,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
PEP_v12,RE1,2046,27,1,water_vapor_returned,PHL_WTR_EVT,0.0512,0.0000,0.0512,109.7064495393186200985643883
PEP_v12,RE1,2046,27,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0001,0.0000,0.0001,0.2142704092564816798800085708
PEP_v12,RE1,2046,27,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,-0.0001,0.0001,0,0E+7
PEP_v12,RE1,2046,28,1,water_vapor_returned,PHL_WTR_EVT,0.0525,0.0000,0.0525,112.4919648596528819370044997
PEP_v12,RE1,2046,28,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0000,0.0000,0.0000,0E+3
PEP_v12,RE1,2046,28,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,-0.0001,0.0001,0,0E+7
PEP_v12,RE1,2046,29,1,water_vapor_returned,PHL_WTR_EVT,0.0511,0.0000,0.0511,109.4921791300621384186843797
PEP_v12,RE1,2046,29,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0001,0.0000,0.0001,0.2142704092564816798800085708
PEP_v12,RE1,2046,29,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
PEP_v12,RE1,2046,30,1,water_vapor_returned,PHL_WTR_EVT,0.0512,0.0000,0.0512,109.7064495393186200985643883
PEP_v12,RE1,2046,30,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0001,0.0000,0.0001,0.2142704092564816798800085708
PEP_v12,RE1,2046,30,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0448,0.0000,0.0448,95.99314334690379258624383973
PEP_v12,RE1,2047,1,1,water_vapor_returned,PHL_WTR_EVT,3.7791,0.0000,3.7791,108.1906670483824792442026911
PEP_v12,RE1,2047,1,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3926,0.0000,0.3926,11.23962210134554823933581449
PEP_v12,RE1,2047,1,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.2400,0.0000,7.2400,207.2716862296020612653879187
PEP_v12,RE1,2047,2,1,water_vapor_returned,PHL_WTR_EVT,3.8138,0.0000,3.8138,109.1840824506155167477812768
PEP_v12,RE1,2047,2,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4135,0.0000,0.4135,11.83796163756083595762954480
PEP_v12,RE1,2047,2,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.5873,0.0000,7.5873,217.2144288577154308617234469
PEP_v12,RE1,2047,3,1,water_vapor_returned,PHL_WTR_EVT,5.6683,0.0000,5.6683,162.2759805324935585456627541
PEP_v12,RE1,2047,3,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4711,0.0000,0.4711,13.48697394789579158316633267
PEP_v12,RE1,2047,3,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0002,0.0000,0.0002,0.005725737188663040366447180074
PEP_v12,RE1,2047,4,1,water_vapor_returned,PHL_WTR_EVT,3.9212,0.0000,3.9212,112.2588033209275694245634125
PEP_v12,RE1,2047,4,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4091,0.0000,0.4091,11.71199541941024906956770684
PEP_v12,RE1,2047,4,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,2.7749,0.0000,2.7749,79.44174062410535356427139994
PEP_v12,RE1,2047,5,1,water_vapor_returned,PHL_WTR_EVT,3.8299,0.0000,3.8299,109.6450042943028914972802748
PEP_v12,RE1,2047,5,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4290,0.0000,0.4290,12.28170626968222158602920126
PEP_v12,RE1,2047,5,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,3.1735,0.0000,3.1735,90.85313484111079301460062983
PEP_v12,RE1,2047,6,1,water_vapor_returned,PHL_WTR_EVT,3.8879,0.0000,3.8879,111.3054680790151732035499571
PEP_v12,RE1,2047,6,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3904,0.0000,0.3904,11.17663899227025479530489551
PEP_v12,RE1,2047,6,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,2.6474,0.0000,2.6474,75.79158316633266533066132265
PEP_v12,RE1,2047,7,1,water_vapor_returned,PHL_WTR_EVT,4.2992,0.0000,4.2992,123.0804466075007157171485829
PEP_v12,RE1,2047,7,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4203,0.0000,0.4203,12.03263670197537933008874893
PEP_v12,RE1,2047,7,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.9416,0.0000,7.9416,227.3575722874320068708846264
PEP_v12,RE1,2047,8,1,water_vapor_returned,PHL_WTR_EVT,3.9444,0.0000,3.9444,112.9229888348124821070712854
PEP_v12,RE1,2047,8,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4305,0.0000,0.4305,12.32464929859719438877755511
PEP_v12,RE1,2047,8,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.9833,0.0000,7.9833,228.5513884912682507872888634
PEP_v12,RE1,2047,9,1,water_vapor_returned,PHL_WTR_EVT,3.9212,0.0000,3.9212,112.2588033209275694245634125
PEP_v12,RE1,2047,9,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4091,0.0000,0.4091,11.71199541941024906956770684
PEP_v12,RE1,2047,9,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
PEP_v12,RE1,2047,10,1,water_vapor_returned,PHL_WTR_EVT,95.2522,0.0000,95.2522,2726.945319209848267964500429
PEP_v12,RE1,2047,10,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,3.7067,0.0000,3.7067,106.1179501860864586315488119
PEP_v12,RE1,2047,10,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
PEP_v12,RE1,2047,11,1,water_vapor_returned,PHL_WTR_EVT,3.9357,0.0000,3.9357,112.6739192671056398511308331
PEP_v12,RE1,2047,11,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4237,0.0000,0.4237,12.12997423418265101631835099
PEP_v12,RE1,2047,11,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,3.0677,0.0000,3.0677,87.82421986830804466075007157
PEP_v12,RE1,2047,12,1,water_vapor_returned,PHL_WTR_EVT,3.8299,0.0000,3.8299,109.6450042943028914972802748
PEP_v12,RE1,2047,12,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4290,0.0000,0.4290,12.28170626968222158602920126
PEP_v12,RE1,2047,12,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
PEP_v12,RE1,2047,13,1,water_vapor_returned,PHL_WTR_EVT,5.2808,0.0000,5.2808,109.6283994187253477268009134
PEP_v12,RE1,2047,13,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5655,0.0000,0.5655,11.73967199501764583765829354
PEP_v12,RE1,2047,13,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.4046,0.0000,10.4046,215.9975088229188291467718497
PEP_v12,RE1,2047,14,1,water_vapor_returned,PHL_WTR_EVT,8.8410,0.0000,8.8410,183.5374714552626115839734274
PEP_v12,RE1,2047,14,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.7198,0.0000,0.7198,14.94291052522316794685488894
PEP_v12,RE1,2047,14,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,12.4288,0.0000,12.4288,258.0195142204691716836205107
PEP_v12,RE1,2047,15,1,water_vapor_returned,PHL_WTR_EVT,5.2614,0.0000,5.2614,109.2256591239360597882499481
PEP_v12,RE1,2047,15,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5716,0.0000,0.5716,11.86630682997716421008926718
PEP_v12,RE1,2047,15,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.4324,0.0000,4.4324,92.01577745484741540377828524
PEP_v12,RE1,2047,16,1,water_vapor_returned,PHL_WTR_EVT,5.2614,0.0000,5.2614,109.2256591239360597882499481
PEP_v12,RE1,2047,16,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5716,0.0000,0.5716,11.86630682997716421008926718
PEP_v12,RE1,2047,16,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.2311,0.0000,4.2311,87.83682790118330911355615528
PEP_v12,RE1,2047,17,1,water_vapor_returned,PHL_WTR_EVT,5.2815,0.0000,5.2815,109.6429312850321777039651235
PEP_v12,RE1,2047,17,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5917,0.0000,0.5917,12.28357899107328212580444260
PEP_v12,RE1,2047,17,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.6031,0.0000,4.6031,95.55947685281295412082208844
PEP_v12,RE1,2047,18,1,water_vapor_returned,PHL_WTR_EVT,5.3763,0.0000,5.3763,111.6109611791571517542038613
PEP_v12,RE1,2047,18,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5731,0.0000,0.5731,11.89744654349179987544114594
PEP_v12,RE1,2047,18,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.5983,0.0000,4.5983,95.45982976956611999169607640
PEP_v12,RE1,2047,19,1,water_vapor_returned,PHL_WTR_EVT,5.2614,0.0000,5.2614,109.2256591239360597882499481
PEP_v12,RE1,2047,19,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5716,0.0000,0.5716,11.86630682997716421008926718
PEP_v12,RE1,2047,19,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.4845,0.0000,10.4845,217.6562175627984222545152585
PEP_v12,RE1,2047,20,1,water_vapor_returned,PHL_WTR_EVT,20.7510,0.0000,20.7510,430.7867967614697944778908034
PEP_v12,RE1,2047,20,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,1.0636,0.0000,1.0636,22.08013286277766244550550135
PEP_v12,RE1,2047,20,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,16.4070,0.0000,16.4070,340.6061864230849076188499066
PEP_v12,RE1,2047,21,1,water_vapor_returned,PHL_WTR_EVT,155.1885,0.0000,155.1885,3221.683620510691301640024912
PEP_v12,RE1,2047,21,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,5.8066,0.0000,5.8066,120.5439069960556362881461491
PEP_v12,RE1,2047,21,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,66.9223,0.0000,66.9223,1389.294166493668258252024081
PEP_v12,RE1,2047,22,1,water_vapor_returned,PHL_WTR_EVT,5.2614,0.0000,5.2614,109.2256591239360597882499481
PEP_v12,RE1,2047,22,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5716,0.0000,0.5716,11.86630682997716421008926718
PEP_v12,RE1,2047,22,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.2311,0.0000,4.2311,87.83682790118330911355615528
PEP_v12,RE1,2047,23,1,water_vapor_returned,PHL_WTR_EVT,5.3581,0.0000,5.3581,111.2331326551795723479343990
PEP_v12,RE1,2047,23,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5879,0.0000,0.5879,12.20469171683620510691301640
PEP_v12,RE1,2047,23,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.5264,0.0000,4.5264,93.96719950176458376582935437
PEP_v12,RE1,2047,24,1,water_vapor_returned,PHL_WTR_EVT,5.3132,0.0000,5.3132,110.3010172306414780984014947
PEP_v12,RE1,2047,24,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5555,0.0000,0.5555,11.53207390492007473531243513
PEP_v12,RE1,2047,24,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.2947,0.0000,4.2947,89.15715175420386132447581482
PEP_v12,RE1,2047,25,1,water_vapor_returned,PHL_WTR_EVT,0.0524,0.0000,0.0524,112.2776944503964002571244911
PEP_v12,RE1,2047,25,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0051,0.0000,0.0051,10.92779087208056567388043711
PEP_v12,RE1,2047,25,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0311,0.0000,0.0311,66.63809727876580244268266552
PEP_v12,RE1,2047,26,1,water_vapor_returned,PHL_WTR_EVT,0.0517,0.0000,0.0517,110.7778015856010284979644311
PEP_v12,RE1,2047,26,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0056,0.0000,0.0056,11.99914291836297407328047997
PEP_v12,RE1,2047,26,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.2142704092564816798800085708
PEP_v12,RE1,2047,27,1,water_vapor_returned,PHL_WTR_EVT,0.0510,0.0000,0.0510,109.2779087208056567388043711
PEP_v12,RE1,2047,27,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0052,0.0000,0.0052,11.14206128133704735376044568
PEP_v12,RE1,2047,27,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0036,0.0000,0.0036,7.713734733233340475680308549
PEP_v12,RE1,2047,28,1,water_vapor_returned,PHL_WTR_EVT,0.0510,0.0000,0.0510,109.2779087208056567388043711
PEP_v12,RE1,2047,28,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0052,0.0000,0.0052,11.14206128133704735376044568
PEP_v12,RE1,2047,28,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0027,0.0000,0.0027,5.785301049925005356760231412
PEP_v12,RE1,2047,29,1,water_vapor_returned,PHL_WTR_EVT,0.0517,0.0000,0.0517,110.7778015856010284979644311
PEP_v12,RE1,2047,29,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0056,0.0000,0.0056,11.99914291836297407328047997
PEP_v12,RE1,2047,29,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.2142704092564816798800085708
PEP_v12,RE1,2047,30,1,water_vapor_returned,PHL_WTR_EVT,0.0515,0.0000,0.0515,110.3492607670880651382044140
PEP_v12,RE1,2047,30,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0054,0.0000,0.0054,11.57060209985001071352046282
PEP_v12,RE1,2047,30,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0218,0.0000,0.0218,46.71094921791300621384186844
PEP_v12,RE1,2048,1,1,water_vapor_returned,PHL_WTR_EVT,4.3793,0.0000,4.3793,125.3736043515602633839106785
PEP_v12,RE1,2048,1,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3992,0.0000,0.3992,11.42857142857142857142857143
PEP_v12,RE1,2048,1,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.5526,0.0000,7.5526,216.2210134554823933581448612
PEP_v12,RE1,2048,2,1,water_vapor_returned,PHL_WTR_EVT,3.8423,0.0000,3.8423,1.1E+2
PEP_v12,RE1,2048,2,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4172,0.0000,0.4172,11.94388777555110220440881764
PEP_v12,RE1,2048,2,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.6552,0.0000,7.6552,219.1583166332665330661322645
PEP_v12,RE1,2048,3,1,water_vapor_returned,PHL_WTR_EVT,96.2051,0.0000,96.2051,2754.225594045233323790438019
PEP_v12,RE1,2048,3,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,3.7423,0.0000,3.7423,107.1371314056684798167764100
PEP_v12,RE1,2048,3,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+1
PEP_v12,RE1,2048,4,1,water_vapor_returned,PHL_WTR_EVT,3.9489,0.0000,3.9489,113.0518179215574005153163470
PEP_v12,RE1,2048,4,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4118,0.0000,0.4118,11.78929287145720011451474377
PEP_v12,RE1,2048,4,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,2.8294,0.0000,2.8294,81.00200400801603206412825651
PEP_v12,RE1,2048,5,1,water_vapor_returned,PHL_WTR_EVT,4.2882,0.0000,4.2882,122.7655310621242484969939880
PEP_v12,RE1,2048,5,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4307,0.0000,0.4307,12.33037503578585742914400229
PEP_v12,RE1,2048,5,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,3.4252,0.0000,3.4252,98.05897509304322931577440595
PEP_v12,RE1,2048,6,1,water_vapor_returned,PHL_WTR_EVT,3.8570,0.0000,3.8570,110.4208416833667334669338677
PEP_v12,RE1,2048,6,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4319,0.0000,0.4319,12.36472945891783567134268537
PEP_v12,RE1,2048,6,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,3.4066,0.0000,3.4066,97.52648153449756656169481821
PEP_v12,RE1,2048,7,1,water_vapor_returned,PHL_WTR_EVT,3.8423,0.0000,3.8423,1.1E+2
PEP_v12,RE1,2048,7,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4172,0.0000,0.4172,11.94388777555110220440881764
PEP_v12,RE1,2048,7,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.6552,0.0000,7.6552,219.1583166332665330661322645
PEP_v12,RE1,2048,8,1,water_vapor_returned,PHL_WTR_EVT,3.8570,0.0000,3.8570,110.4208416833667334669338677
PEP_v12,RE1,2048,8,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4319,0.0000,0.4319,12.36472945891783567134268537
PEP_v12,RE1,2048,8,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+1
PEP_v12,RE1,2048,9,1,water_vapor_returned,PHL_WTR_EVT,3.9073,0.0000,3.9073,111.8608645863154881190953335
PEP_v12,RE1,2048,9,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4326,0.0000,0.4326,12.38476953907815631262525050
PEP_v12,RE1,2048,9,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
PEP_v12,RE1,2048,10,1,water_vapor_returned,PHL_WTR_EVT,3.8424,0.0000,3.8424,110.0028628685943315201832236
PEP_v12,RE1,2048,10,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3839,0.0000,0.3839,10.99055253363870598339536215
PEP_v12,RE1,2048,10,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,2.4196,0.0000,2.4196,69.26996850844546235327798454
PEP_v12,RE1,2048,11,1,water_vapor_returned,PHL_WTR_EVT,4.6382,0.0000,4.6382,132.7855711422845691382765531
PEP_v12,RE1,2048,11,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4383,0.0000,0.4383,12.54795304895505296306899513
PEP_v12,RE1,2048,11,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,3.1756,0.0000,3.1756,90.91325508159175493844832522
PEP_v12,RE1,2048,12,1,water_vapor_returned,PHL_WTR_EVT,153.7803,0.0000,153.7803,4402.527912968794732321786430
PEP_v12,RE1,2048,12,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,5.6548,0.0000,5.6548,161.8894932722588033209275694
PEP_v12,RE1,2048,12,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,65.6825,-0.0001,65.6824,1880.400801603206412825651303
PEP_v12,RE1,2048,13,1,water_vapor_returned,PHL_WTR_EVT,5.2987,0.0000,5.2987,1.1E+2
PEP_v12,RE1,2048,13,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5755,0.0000,0.5755,11.94727008511521694000415196
PEP_v12,RE1,2048,13,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.5567,0.0000,10.5567,219.1550757733028856134523562
PEP_v12,RE1,2048,14,1,water_vapor_returned,PHL_WTR_EVT,5.2987,0.0000,5.2987,1.1E+2
PEP_v12,RE1,2048,14,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5755,0.0000,0.5755,11.94727008511521694000415196
PEP_v12,RE1,2048,14,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.5567,0.0000,10.5567,219.1550757733028856134523562
PEP_v12,RE1,2048,15,1,water_vapor_returned,PHL_WTR_EVT,5.2987,0.0000,5.2987,1.1E+2
PEP_v12,RE1,2048,15,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5755,0.0000,0.5755,11.94727008511521694000415196
PEP_v12,RE1,2048,15,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.5127,0.0000,4.5127,93.68279011833091135561552834
PEP_v12,RE1,2048,16,1,water_vapor_returned,PHL_WTR_EVT,5.3189,0.0000,5.3189,110.4193481419970936267386340
PEP_v12,RE1,2048,16,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5957,0.0000,0.5957,12.36661822711231056674278597
PEP_v12,RE1,2048,16,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.7039,0.0000,4.7039,97.65206560099647083246834129
PEP_v12,RE1,2048,17,1,water_vapor_returned,PHL_WTR_EVT,5.3189,0.0000,5.3189,110.4193481419970936267386340
PEP_v12,RE1,2048,17,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5957,0.0000,0.5957,12.36661822711231056674278597
PEP_v12,RE1,2048,17,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.6726,0.0000,4.6726,97.00228357899107328212580444
PEP_v12,RE1,2048,18,1,water_vapor_returned,PHL_WTR_EVT,6.4590,0.0000,6.4590,134.0876063940211750051899523
PEP_v12,RE1,2048,18,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.6089,0.0000,0.6089,12.64064770604110442183931908
PEP_v12,RE1,2048,18,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.7546,0.0000,5.7546,119.4643969275482665559476853
PEP_v12,RE1,2048,19,1,water_vapor_returned,PHL_WTR_EVT,5.5176,0.0000,5.5176,114.5443221922358314303508408
PEP_v12,RE1,2048,19,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5722,0.0000,0.5722,11.87876271538301847623001868
PEP_v12,RE1,2048,19,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.6020,0.0000,10.6020,220.0954951214448827070790949
PEP_v12,RE1,2048,20,1,water_vapor_returned,PHL_WTR_EVT,5.2987,0.0000,5.2987,1.1E+2
PEP_v12,RE1,2048,20,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5755,0.0000,0.5755,11.94727008511521694000415196
PEP_v12,RE1,2048,20,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.5567,0.0000,10.5567,219.1550757733028856134523562
PEP_v12,RE1,2048,21,1,water_vapor_returned,PHL_WTR_EVT,20.9194,0.0000,20.9194,434.2827485987128918413950592
PEP_v12,RE1,2048,21,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,1.0507,0.0000,1.0507,21.81233132655179572347934399
PEP_v12,RE1,2048,21,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.1309,0.0000,10.1309,210.3155490969483080755657048
PEP_v12,RE1,2048,22,1,water_vapor_returned,PHL_WTR_EVT,6.0016,0.0000,6.0016,124.5920697529582727838903882
PEP_v12,RE1,2048,22,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.6046,0.0000,0.6046,12.55138052729914884783059996
